wallet,token_address,sol_value
Dhy2anA1fsVaMiiFGTiDyD1RCzcwVKcAPxqU6oEnxnXE,5z3iCe53hUANTiG8Js8RjHNE2Arjik7L2CXLyr2rpump,15.0
DxvipoRtfbzfM1dHfPm2tzGzNVVvunsSoSnWmN2cq8BZ,CNvitvFnSM5ed6K28RUNSaAjqqz5tX1rA5HgaBN9pump,64.04
3ENTpau9hbPHiYfocd392dZ4DUjBjjXErPbps6d3hb7F,9PR7nCP9DpcUotnDPVLUBUZKu5WAYkwrCUx9wDnSpump,41.57
HUHHVATEHqBQqGjqCax2VEuce9zCBkP6v4cPAXWYJpM2,5UpMDmSLiafvuaR81rJxg1GUSvfdSQRidc3ikiGxpump,21.0
Eph2d8Ur5qxCibfiGiD8YUjjzdFkUsvLZJWkRZt4eZcz,kySWtEYaFkqjmu8NpkQZSXEwVPWv8xrNFSo5Pocpump,6.11
BS3NEWDt6dCYF3FtpGeiTojFMmEEfULHu4F19bmenXPu,6m7jFs2kaNrTWjFmdHCvvBeQoVxbhK76qBsvaYYCpump,5.3
AxNBf3QD5egwHRV2f9BqcpSohnhtYDjbeAbocLe5ACUe,H2c31USxu35MDkBrGph8pUDUnmzo2e4Rf4hnvL2Upump,10.0
FxkN2UsSKgwDuMnPiyZYguUtQjbDLDRfmiRN5tFofH9D,5h5YCbybHMpVj378FrxrypY9eXKoy92Vpw9xyru1pump,7.51
CRBYGyfcRSiwcpUr4qxbVeR7MDNb32mkhxxzFAN7iinS,9WSGWQFhqKmz2CQ9SDuAgkLUnv6xhcbwVR7itrAuWyzv,150.0
qu8rLEbdJ99jFzy8D57t72VSaivke2XfJaTKCzeRWe5,FLqmVrv6cp7icjobpRMQJMEyjF3kF84QmC4HXpySpump,15.06
HxH8yrwtKXJTLQsghuqD8ERc6dPNgAh6yqW5pXYAKiBm,CWFa2nxUMf5d1WwKtG9FS9kjUKGwKXWSjH8hFdWspump,8.32
ASuyvHyGctaSnPqRVy71Qd6CY7AmTWETTa7aRTVXtVky,GjK3v2n3Em1e3kEwSrKW2VrnY54EU9zBCSwGEP8Bpump,10.0
J5f5Tc6Q9uV4kDDFUmCu6G5Jj8b9roGsdoEgvpAAoJGJ,DALk19CyBTQmYiv8tBgEzHHdb88vWYpJQRaFybnspump,10.0
5UB5nToGo1XnZUV1mLfNXSUijuQX8nsz8ca3NXjeDuc6,FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8,44.0
5UB5nToGo1XnZUV1mLfNXSUijuQX8nsz8ca3NXjeDuc6,2oGLxYuNBJRcepT1mEV6KnETaLD7Bf6qq3CM6skasBfe,11.0
9ccRJ91feMUbD5UjuddE9ofg4C2mKxNHYHkqR4z6oHUs,GMFs9mx4BdFQDuLwwtYaV6Zg5McE3ZY7tNwN2SCfpump,8.0
5UB5nToGo1XnZUV1mLfNXSUijuQX8nsz8ca3NXjeDuc6,wUtwjNmjCP9TTTtoc5Xn5h5sZ2cYJm5w2w44b79yr2o,33.0
79CXaRfkUaMDGApDFUNGLcUugsqLi5SwfHtUNNRvdJqZ,CBdCxKo9QavR9hfShgpEBG3zekorAeD7W1jfq2o3pump,20.0
FxkN2UsSKgwDuMnPiyZYguUtQjbDLDRfmiRN5tFofH9D,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,26.08
2A6YC1TzxkmHzW4Vikfq61YPoGvLpd4btjejNHhqqvbn,mDshrPRV32j79trDVEQjdRsfZ1zdzjwh6eQK9e9pump,48.61
GCsrjVSwicpmjYu8V1VnhVgfHygXs7kfdhM1LbiWBnQ6,6DwFrugT6zcEb3SzBe9MADfqcBSXa5i22XbUYwJCpump,5.46
Y2r6Hdh5hiAMk6zEsUBbsQ9ByZyKHr2oJT2TqZDmn4o,GN78Djb7J2xc2ZLZaJLoGoF8FU6x7DnK3kUJFsnDpump,29.83
2VCS6db5bqR9RBNzqog6PunAiYkovwdmhSXxGe9HgZs6,79dV2zTZMZ9CSQj3fU4CNJKSeGfYVXeuuXX3Z3XjgpMw,6.63
5UB5nToGo1XnZUV1mLfNXSUijuQX8nsz8ca3NXjeDuc6,HeLp6NuQkmYB4pYWo2zYs22mESHXPQYzXbB8n4V98jwC,174.0
ExJASXFHjc3w4XYTv1jgeM195XascrEBiZDV5oLN7Cey,FLqmVrv6cp7icjobpRMQJMEyjF3kF84QmC4HXpySpump,45.0
2dpyXqMaWN49dTqz3QYdFnRtqPQXoZb6vBYqvTkmFPej,JC3MaSFiZcdDecxFhZKtfULxnkUp9DPxdgwYHWHNpump,19.8
H5Zteq2UC6Lmrc7ZxKRC9XBCx8gyajfevwqHKQ4kNzqo,HeLp6NuQkmYB4pYWo2zYs22mESHXPQYzXbB8n4V98jwC,6.5
4xrTHsaCpoKZCqzP3KYrfy8qFAWsvgziSTYB5JrhuhvA,FLqmVrv6cp7icjobpRMQJMEyjF3kF84QmC4HXpySpump,187.89
FxkN2UsSKgwDuMnPiyZYguUtQjbDLDRfmiRN5tFofH9D,2G8LH53fcr3aCrEsmAo73eunbZRbyjKrGH5qmur6pump,15.47
B1GVKfs58xG6rbRF3rUxa17NShj76kVnfZgHunrcmHVo,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,41.38
HxH8yrwtKXJTLQsghuqD8ERc6dPNgAh6yqW5pXYAKiBm,HB8KrN7Bb3iLWUPsozp67kS4gxtbA4W5QJX4wKPvpump,12.49
oH8tg1q1xaFVPRUsuAsRYvK6YxNhjqkyX5vjao8TZBn,7yZFFUhq9ac7DY4WobLL539pJEUbMnQ5AGQQuuEMpump,100.0
6tEUN6NifFET3GYyeamc78M63QqXACj3hPAtY9XptDR9,7yZFFUhq9ac7DY4WobLL539pJEUbMnQ5AGQQuuEMpump,8.29
B1GVKfs58xG6rbRF3rUxa17NShj76kVnfZgHunrcmHVo,CNvitvFnSM5ed6K28RUNSaAjqqz5tX1rA5HgaBN9pump,82.77
4xrTHsaCpoKZCqzP3KYrfy8qFAWsvgziSTYB5JrhuhvA,Dfh5DzRgSvvCFDoYc2ciTkMrbDfRKybA4SoFbPmApump,20.44
HU58ZPNjL7TZUhbAgz7zWxdUxh7zG9yUgvdeENaovuFP,HqqnXZ8S76rY3GnXgHR9LpbLEKNfxCZASWydNHydpump,20.0
yMeSjwAG8NiX5FwNC67ojdq5k3dD7AE1zWZUx5eKcmG,3KAeVfDbU6tZxSD2kqz3Pz6B6f42CW3FdA89GUZ8fw23,7.44
4dsN7CDekEjB3xXN211DuhxoCTCDfu7jvDfc89Sm3NiL,CjX1djGZyFmS8u3xmmCuAUkeWpf754c3VGb9cf3K3Vbx,33.02
Gu3nWshZ3MENaCjpEtZaJRWyiW8dKvvSkDu7e5rwrBWK,HeLp6NuQkmYB4pYWo2zYs22mESHXPQYzXbB8n4V98jwC,83.0
2GFBSg5FqwAKs273A3gDK81ApCQESkEfYXcR6EqaA7Tw,5SVG3T9CNQsm2kEwzbRq6hASqh1oGfjqTtLXYUibpump,18.35
2fWpKaQdLx35TK3o6c4UvhfaKfcEebuopHfsZycr7NYc,2KgAN8nLAU74wjiyKi85m4ZT6Z9MtqrUTGfse8Xapump,87.98
8vFtXZB4mmDzrSUR1pRLtMzoXZfH3Pnbvhh3ZkPseCeb,7ZqzGzTNg5tjK1CHTBdGFHyKjBtXdfvAobuGgdt4pump,36.19
5gC69ABo5qGPsxbBzervoexhFLZyERxaAjtGz8qZNzqS,JC3MaSFiZcdDecxFhZKtfULxnkUp9DPxdgwYHWHNpump,10.0
F6Zb3efDMqMYb3p3EFRdWhaiLPa8xjJjV5x9ncyQprkv,Fkvs6ec6wNP8soFpbP1cRToLTjDfXju43o3xn9BMoruH,40.0
Abyyvednsbuhfqx3PUhkfWLDrcWLAMxEXy4FykcbMdyk,GhE3jvBtMNLhYyqSxDYYMHWUgQD7RMpEkoqaMmRHpump,40.25
5su9sycBdiSRg1HFqKWV4gWVCZsJUj9R5PV9Wmpfu7Gs,4j9bDg7iWNah1Qa61rrqwWZMtEdqV3fV56SzyhfNpump,20.75
HQZGW6Zq4VWM9yNcn2BMkbo7P5knVgU52Fb17V5PmBmT,Dn3AKjKKt2QVLCSaEzt7Yhief6xsgxTyxv32rKYDpump,10.0
8XBTybJnkAezv5rRiGJ7tfXq2mgefWke7Yjbp9B8pfMN,BoAQaykj3LtkM2Brevc7cQcRAzpqcsP47nJ2rkyopump,19.14
G2B4ro6f4kT6Qd8feUJaECgoCRQ9uPu3iZyMJYFw5d7C,QcNnhASrCxLpkqndMvLJmBu8HAkdViZzdipBAoypump,14.54
Gz2gkcVukE37R89qAoCeuZHMYuNcSU9vn2KWwfUcq5Bb,FLqmVrv6cp7icjobpRMQJMEyjF3kF84QmC4HXpySpump,82.91
8P2NvzLS1uKBKtze5kSZSfj4Jmiq5gFLWv7AQLASBbgE,GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn,12.84
EmzCTVtuEWy3Dp3BcHduaRtvjhJtqb9SWUHhDnrGwyfk,79dV2zTZMZ9CSQj3fU4CNJKSeGfYVXeuuXX3Z3XjgpMw,7.88
4aNJ4UiP8UapaTNbQfqpgUqgMFUsKS37X3rE5SqnUvDi,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,6.0
6TM9MCFQTMRQbbTt3sEw981FtXFDzmuuXgUu1gJQP36h,5z3iCe53hUANTiG8Js8RjHNE2Arjik7L2CXLyr2rpump,129.17
HbFnv81oeezZqxw8HhHiWCfz4vERdkW9U9dnPvn6R6rS,CsDZteCUToQqZgods4BJTgVzb7pqgp1LCmhQ4sChpump,5.75
4Qvv6NZS7CThePBZg8XY6MLaZbur3c6g8FfVumQ8wvqs,Fch1oixTPri8zxBnmdCEADoJW2toyFHxqDZacQkwdvSP,8.8
Dosw8fTQBRdHc5zrLskf8LvTReEY8wmwKuCzGzidfcM8,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,20.71
AW4kBeyWvS2KMQ1swjiFQvkpUK5P3W4YxcrztAnycFH8,4T54PGF4gAU75NL9j2GHvrVbR6u5zjyJE4zGuJbkpump,24.0
BgbgkWwHQ2JXL84BMmo2CcnX5uJSarKXKTpdd73bcwNG,6cvrZWgEUkr82yKAmxp5cQu7wgYYBPULf16EUBp4pump,24.93
H1WYPGcd5fovVUGzSxnSTgqBXLoRh8A9xDZZg3JTzfFw,8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn,10.0
2NsVTxDXNUvgUrKX8RrzF4fM3Rpcu8U2pU15GYb2GPk6,FLqmVrv6cp7icjobpRMQJMEyjF3kF84QmC4HXpySpump,30.02
7ba8unEoZR8rJtHhHP7h3mQJDsrZM7Gq79UDHQUBZp4P,G6haJithfeUgSghVpu1rDPCq2NFiYcJFHNpHEANbpump,7.58
2NC2FVg2CoqHAYm8G1r8LE6LgvmPhXawYTkTYXbWraXr,GjK3v2n3Em1e3kEwSrKW2VrnY54EU9zBCSwGEP8Bpump,30.0
47DoCCzf5it8mMbAUDYk4acfBAqMsfLSMqnGX3fCD3gB,KENJSUYLASHUMfHyy5o4Hp2FdNqZg1AsUPhfH2kYvEP,20.36
2eYQzezc99bdYHUVDU8EhQrK1YcmptBNqz1q8Xhuko4B,HWcmFw19wHSuxJFXz4xSzLqVz9sAFykNYdBc4eGfpump,54.44
Abyyvednsbuhfqx3PUhkfWLDrcWLAMxEXy4FykcbMdyk,5z3iCe53hUANTiG8Js8RjHNE2Arjik7L2CXLyr2rpump,16.08
CWaTfG6yzJPQRY5P53nQYHdHLjCJGxpC7EWo5wzGqs3n,FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,10.34
79uh31AMgBiSXYQZwbwT6hxrnvQDBCAe1LSwgrZpFGk5,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,7.95
GJfukpJugtJSnzXD2ZhDTfonLdNk5f4VaNsZZsnMg7My,4j9bDg7iWNah1Qa61rrqwWZMtEdqV3fV56SzyhfNpump,18.37
8xu6vKBPDkuUJT2GnM1nmy6fvTzy542Zb4YJ3Schdocb,HeLp6NuQkmYB4pYWo2zYs22mESHXPQYzXbB8n4V98jwC,14.4
BD7UsJETdju3JZfJSdDj1G78UspzQNSzwrN65JosfZ1W,DEJiPKx5GActUtB6qUssreUxkhXtL4hTQAAJZ7Ccw8se,10.0
FTEaWL8qH8yND3CiEruSAXNnrBKXfkcJG46QzbXNKZ3c,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,171.15
GPAfieB4VbAvz7YxMtRDAr45xA4RGdW5gW6Ac3joLQ8A,AsyfR3e5JcPqWot4H5MMhQUm7DZ4zwQrcp2zbB7vpump,10.0
5PZdXHMwdn7pWme4J1Dg6nMrMcmfshxyurYWPCyKotAf,13CxBozGQjPkvRQZ84551nH4RwxjZGnuuVHbmtSCpump,10.0
BxLUUnah9w59PUT3J1mgGrSQYkkh3Uh77Je9eLMijfDp,5z3iCe53hUANTiG8Js8RjHNE2Arjik7L2CXLyr2rpump,60.0
8vFtXZB4mmDzrSUR1pRLtMzoXZfH3Pnbvhh3ZkPseCeb,DQc6FTgu2HiB1PMUkHj8SATCtxsCeeMz5hiaqwk1pump,14.87
2J7QaSaspsZtvRwXEtVoCgrBMZeREPFd7NNy5btdiGpx,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,57.51
9M5QGgUbL2VWniwgN6jTHwLJSyktgz738QjmbSWMhQS4,Df6yfrKC8kZE3KNkrHERKzAetSxbrWeniQfyJY4Jpump,8.23
3bpyLdKaNdwGvfhPsb3FVqyTai24fxhKay1dH7Y3pijQ,HhJpBhRRn4g56VsyLuT8DL5Bv31HkXqsrahTTUCZeZg4,8.54
627kcKByJQAJEUqzNnUDYZa725i7L1iKqmmPs3AdChKs,6m7jFs2kaNrTWjFmdHCvvBeQoVxbhK76qBsvaYYCpump,30.0
GmBLqz54x1RBgcdme8aAXwJoxPpQ5tZ8pFSkDBxfPMro,4zAADyJJ3z7dXGc32EdB8JTsJjNXBwjVNFMBWyVrpump,6.93
Eu9sCq4czoMULUtBWoMLuL3huFAM5dprSUmzsQUTS6Sp,GhE3jvBtMNLhYyqSxDYYMHWUgQD7RMpEkoqaMmRHpump,20.0
AExnw6jJV8mxReFtxWogW33Wjki7hvAgThLmn8yoddM2,rizo34MUwbCBqpSTSfnEktdWB4CTByqqYh8zBxL3WAR,41.42
B8Tsq8k3mR6QMDYTGD8CfCL4RzstLMsxExW5jaFt5pkM,GhE3jvBtMNLhYyqSxDYYMHWUgQD7RMpEkoqaMmRHpump,10.0
EJPKxue4Xc6HZwsi4ASCuwQDBq1VB7Urh1XRtaFyBMAg,Bydz7kNaur84rduvL1RHLdqjD8y4SWJUoM45TvG3pump,9.9
ABSDMC4qPyfUHKpUDcDgkVNZui6FsLxvsgm5WiLHYdVN,7ZqzGzTNg5tjK1CHTBdGFHyKjBtXdfvAobuGgdt4pump,81.06
56qVzVj4KCQpb3BjUA1Ujirx13zAudMZny3CgbEumLBT,3cz9hrnn1rEgp7cQ2HZPy1svP2eQ5HQ7qGmHey38Jhbx,14.5
GTtCZLbWUe1efXYEfnreoPpHgRskezgzJUz8qdPmvsKa,488yeP6zRRCePWxbEuD2erTvx96eMtZEzC7a1frrpump,7.94
DniTzwF4pN9GF2HvULbTN8QQdwEqj1kjNfcXFfTqYpGe,Dctsus1FAf1GUJ2mM1TeBL7k1Za7Xk9T34T5vRzvpump,7.5
AoNHatdNNhCi42Sdx4AF1TsQVAKvNnaqaCHxriPmCgrQ,55si56A7basZmTovy8zmLkDR9DfaD32GEe6YkvCQpump,41.66
7FH6JYZrHQuNmi7c5RvHdCiZGrmWUcq7AcfXb54SvfvX,CfgmB9iTWABdYh3CHQQDUGtWy18rMNAEEqyp4GrJpump,7.93
7FH6JYZrHQuNmi7c5RvHdCiZGrmWUcq7AcfXb54SvfvX,CNvitvFnSM5ed6K28RUNSaAjqqz5tX1rA5HgaBN9pump,14.87
12Th5FpAyguSeJk4nn4ASFcHorzEu76qyAUGbUJDmF7i,9uGHyPu3kC3vbxZRN5AkLfPWGUyLvzL4UKuUzoB16Ls9,10.47
BjMcxtNDjkbLi9F52DANggjAX1QiVc6pTX7pPpvVdoWU,ED5nyyWEzpPPiWimP8vYm7sD7TD3LAt3Q3gRTWHzPJBY,41.55
DKpJFpH6Boduhuijx7JgLLbd2g8f4zuStLaLbrYtHqpW,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,14.94
6rMA7HA3x4N5jeM46cNxFQePxcH72YqMsxezUEpN5KM9,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,13.02
5dMrddaDMcrHJVG6CXWqi8Vq9RtH2xEXbpgd1YJc7pTn,CQc7KZe9SvkrMXbRaehCT39HBiGgQFexVLSaoYsvP3Ue,12.94
3TW7roAaP3eUFbV9c7NB2kx6T3xD68f9iWMthsc2s9bv,HeLp6NuQkmYB4pYWo2zYs22mESHXPQYzXbB8n4V98jwC,454.96
71NkgbFkqMq6scUy6nyQLVRBqFhsCa8iGEz6ujt3mAtr,mDshrPRV32j79trDVEQjdRsfZ1zdzjwh6eQK9e9pump,9.92
FmhDonUB11n5WyRCDEpxnNJhXDVw1JX1XJSD72ssQFhB,4zAADyJJ3z7dXGc32EdB8JTsJjNXBwjVNFMBWyVrpump,9.0
CqPNRv7sVRTBCGFm2xV16AHQiwQQbAkGMxfQobufk9E4,JC3MaSFiZcdDecxFhZKtfULxnkUp9DPxdgwYHWHNpump,90.0
12Th5FpAyguSeJk4nn4ASFcHorzEu76qyAUGbUJDmF7i,WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk,8.75
HYih42xpzN3VtCJWXJLsfWUNGuYhmedivdfy4bpk9rNY,Dctsus1FAf1GUJ2mM1TeBL7k1Za7Xk9T34T5vRzvpump,6.85
23EKRHug33RQeVDrHzHLU9EWPWK5Ch7M7yygGsqWrBMm,JC3MaSFiZcdDecxFhZKtfULxnkUp9DPxdgwYHWHNpump,130.0
BCquKNKmZ2uhngRFLdiS5px9XEdjiQCmQXD8M6Cd4xWP,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,100.0
6KVyzB7Sxx2Rnk7J8ZEhBZPbKyiRq3tPY9YNhtCjcems,EG1Y8goUGa7y4iRYRgLgwBmSHc4Lxc91qL35cdDNBiRc,20.0
2t3vqPnQYo9Mqzcc6k5t4nZGDNcZ4o3Ly2gNMZyPCfy7,CBdCxKo9QavR9hfShgpEBG3zekorAeD7W1jfq2o3pump,68.5
6jsVWgWENvSJtKRTjCJ5VqEHaa9G2KxNEvmNai6qtMY,8tSeXYSXzFvaDX1nbWrEFFaFuPHuWqpzksKYxQPvpump,6.21
ARG8ZgtEvHKpP88Sev79P263yN2NM6ngGqLUQMyhBSEe,4j9bDg7iWNah1Qa61rrqwWZMtEdqV3fV56SzyhfNpump,8.03
5dZUzN9hjP5gNJhLH5NzoW14xJuCFYVds1MPXigk1QNt,CsDZteCUToQqZgods4BJTgVzb7pqgp1LCmhQ4sChpump,10.0
FzRwFTYByUDE4QXhbpVUQ7ym5QqZ5tn64AzvtCMZ5i1A,3YHnXHivm9DiiUtbHNr49mkBctBFy4ksX3PAa3AApump,7.16
7AHrtN3cd8kcNgZPP72Y1urzaiBaZjrDiZFwwqcqGiZr,DQc6FTgu2HiB1PMUkHj8SATCtxsCeeMz5hiaqwk1pump,6.17
F9QNwp1pQV8KLV1KNuH4o4AXzvNtgi38FnCosiSc2Ebg,6ZrYhkwvoYE4QqzpdzJ7htEHwT2u2546EkTNJ7qepump,6.8
2t3vqPnQYo9Mqzcc6k5t4nZGDNcZ4o3Ly2gNMZyPCfy7,FLqmVrv6cp7icjobpRMQJMEyjF3kF84QmC4HXpySpump,67.0
