wallet,token_address,sol_value
HAxBfbv5XtcVSUWQWMdrd46b7o2YZ1Fgb6w4PmU5Uuke,rizo34MUwbCBqpSTSfnEktdWB4CTByqqYh8zBxL3WAR,33.01
GLmxRzJSnTTc1FX7v2vmvW19nPp2WHnUENw8HCgTvTyd,5gibLrjR6vEhVrxT5oP5GoFTfgH1Gis7thmwBbbNFBAE,8.0
Crtdyqo4ScUZcYtVqmthZNc1DyNYMuNkJXMcFNeQTvzv,FtoUJpmc6gjUk1FSAmpev1nXi44D6JNnWwimgCJCRXMK,15.93
4owDLADv5UMwNNFaeTEuyA5Lf7md2jVQUee3sx3vXeuP,FtoUJpmc6gjUk1FSAmpev1nXi44D6JNnWwimgCJCRXMK,8.37
83Dmv4uC6wq8d2t26dF3R6ouemsBY7S2VsNJu327mDAi,6d5zHW5B8RkGKd51Lpb9RqFQSqDudr9GJgZ1SgQZpump,20.0
FoGaNXdr4aEzWDN1j7N8tjc2n52czWVmmsaJh7JukYHR,HjdE4j3rHC7YMxFMHXSgEzXoNcVU6YBCfg9Q1gTJpump,15.68
5PyJfeYiYtKzRUgyABAmNzX8664t175u1dsVuZ4ENi3M,HwPtbFpd3VTe3tfyosoVtPf9WPuSk5gAKkN5xp6Npump,9.92
wTPE11xX7k5yYwNGVZbQf4YbNigs5V7pr79E3SsRm8z,7eXof8gSkATygwMH4tkP3M5SDa3GCzHJWGo9bQdujrZJ,15.62
H3bxhTQZpAgsfkSDtx3KwsH7Cm45KmLtVApmcGAmYSuz,FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8,10.34
4F5Yr1UJcRgj7dSYfPq6iyqyFv8mGPJWHj8Jkc8qBniZ,DwDtUqBZJtbRpdjsFw3N7YKB5epocSru25BGcVhfcYtg,50.0
2sHY23WncKvVzcUznruzC4U2FvjkZ9PNVKWq5aMiX62j,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,30.0
GLmxRzJSnTTc1FX7v2vmvW19nPp2WHnUENw8HCgTvTyd,DueNdyyx5a1ZMeaZr5kSSK3BjM5ADnDmhnD8ya4R8pGE,13.83
9Gir54PY6be3JQ8LwQWimHNU8hP2dZLZUVQoV2E5CgCR,FfYhzJ7j3rrs4m4i1wKy5Bz5aYW8mKEGq2rxChU3pump,30.0
BKfziVFLtzHsDMbkq9uvVXMH7pYxsd42nCWTNGvxGkZw,8grrziX7KWvYTF3BFNGFF6GtURN56nGrVAyKaAGKpump,8.83
GJWtU86VSjG9gcTvsfz2yyLaETvAqRe4bmqLfnBP5BUe,B4eppPm1Dj5Nd7KsN1cdJfQgWSSqqSfi9BsNZYkUkXm2,14.8
HesZGXYqW2W3j8fKycj3Aqaw7T37hWBqj9uzgLuAfJpZ,BX4X831xPAS2xYi7PQQyVrBvHWyftU53PVz1cPwLpump,20.0
7HGwBPjoGBqHnSPqv2JF9QnySKuojmUKgH8hiHYGesQA,EG1Y8goUGa7y4iRYRgLgwBmSHc4Lxc91qL35cdDNBiRc,25.0
hyPEEahTS5u6xoKPJHpH5pMZxjYGkneqJivtTKLBgwc,8WnQQRbuEZ3CCDbH5MCVioBbw6o75NKANq9WdPhBDsWo,20.0
AZRs1EgvpTXmwhTMBymav9BxdVX212D3MDfgWm4xvWxF,CBdCxKo9QavR9hfShgpEBG3zekorAeD7W1jfq2o3pump,13.0
77YQpN38kD7oaMbmYucZv1bhbGgJBy3ZoFUu4MYLEZQB,DQc6FTgu2HiB1PMUkHj8SATCtxsCeeMz5hiaqwk1pump,7.74
4b889G4XAajVdqx9HPkX9aPSHwsFG7cSmJKHWTwJXAfF,8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn,27.61
Go7e5wGBeCypzZYysZQzh4iPtUrbtPq5h9iJj1krFJCE,CQc7KZe9SvkrMXbRaehCT39HBiGgQFexVLSaoYsvP3Ue,20.0
CrHNvB9rKDiEGpLBYsfjdB6muJfb9QaWmHYcovSgTUgz,6E4NgMPvK7fNYPUVc15rVCE3qM3qDrZKLii862HHpump,20.0
AJonwHiQRzwk85hN1hpMqd3sfFQ5uxd2fEJBgk9u3oGb,4eKpTh1XedMmDc41sTfYmGDtALQYYHZZyawdwPMPpump,20.0
28FaJVf4uchpWGEy8YeKmh1wXqgV3hSRkPBuUCcw8eW3,FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,32.58
F7AGXP1f8PNqmFfhtDxkNQqjhWBanjQhXefjuuowpuu4,CNKEXXypBC66cZ111Mg3JUxyczXS1E9T6MWEufzQZVMo,35.04
5JnWzYPtLkHREFWrNvsinELX6ANxGxa5h13Xjj72Sb7r,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,8.19
F6ty5p3cxa1RZ7HRAiAN7dNtZ2jL1Ezdfx4WFvhzLR9E,FaDQpUC4rcbUWonVmN6nULcWQnEDqk8RzWBfaanVt5N9,7.96
CPEiEGbXAgUmNgJ1pBuwYPBMgt1dFjjsvrtjYvfEjBtV,zAgSwaSC2XjeM545v4YT4ifMpnxkuEE1f8Fq2Ygpump,25.0
2sHY23WncKvVzcUznruzC4U2FvjkZ9PNVKWq5aMiX62j,Dfh5DzRgSvvCFDoYc2ciTkMrbDfRKybA4SoFbPmApump,73.02
9YY5gZtUCRsEGukPCiwMZNhPK7gv5odiV3KAKT32Aox,GinNabffZL4fUj9Vactxha74GDAW8kDPGaHqMtMzps2f,19.83
6eom4XDrFMaUAWn5K9idJAhm9KCVznBGMctXGDan8joX,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,135.0
CBRvUc4qKowpE6k1qfsZyvTU37xtVncvk2xr7qAYPbiP,FEiphCSAqjAxvtyMxj8boFTABrZBFyngfyrZueqeMw3q,20.0
6eom4XDrFMaUAWn5K9idJAhm9KCVznBGMctXGDan8joX,3JqmExRvByUPbCyMvYYyuic3CASSY13qmiaKSuo9cCGR,88.5
jfW7UdW2Nqr89Bnd6MmAMUREPv7tkYXKGQhhHyuskwr,9f6YJrR9jMjp7iKf9Jay5omRnorSjSEbvEAdoSkJpump,9.45
EbNr5s54pCUFzEyBDjJWwqYQc7R5E8udmPEpDLwpbjKq,Dn3AKjKKt2QVLCSaEzt7Yhief6xsgxTyxv32rKYDpump,9.9
82THzMXetWZfgKLn2ukLWQDb7BGoL6FRYjXrrvarLt1q,EPpeesRbnZSpe6nJaWSQNyhqrwyjGJPh4GPrzBvkpump,6.0
82THzMXetWZfgKLn2ukLWQDb7BGoL6FRYjXrrvarLt1q,DcMkFnb9ktSqsnjnZmEQZShhSXVRf4ZXq8YXv644pump,16.0
6zHcjFHjd3X1ptLznSJ989LVfKZvnmKN96dyvwfXoFSB,71AZt4P5kc5vpfTJR1HjNbMzD84G7vxam4DtL3kJpump,9.0
4Wt5PpRuyfi7R5TM1FhsFvR6LLbjNoADYNNxXN3hxy1q,zAgSwaSC2XjeM545v4YT4ifMpnxkuEE1f8Fq2Ygpump,33.57
8JpV6zZ2VyX4fEYxcrKxotenTW4CgiWaZdd5u4woDbTj,A8C3xuqscfmyLrte3VmTqrAq8kgMASius9AFNANwpump,63.39
BF9WdfRe5iGsPXVAbaX5uDykb53iQUVkuJ1dtX2V9vHk,FtoUJpmc6gjUk1FSAmpev1nXi44D6JNnWwimgCJCRXMK,8.14
9zJ1ckz2AUxSGD3Zug8jrLvhWt6K1EJW5kWcDHyQ2As6,9PR7nCP9DpcUotnDPVLUBUZKu5WAYkwrCUx9wDnSpump,16.0
CNeGCcGADULjpkE68i8qvqRHDhJeFcg2YwGESkjNkMH2,FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8,19.8
Asc7Ct9BcJSwSfpr5A6xbTcgjk8Y4yHNHeubAj3tWjbh,88YxavkzLJWXdRtqfg54gANpmn8xQGSYed65dGuc8qH3,18.56
5aCknDduBPwNbyBP5u4Y1CczyhCzF4jWC9h2iay857fo,FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,28.03
BRwgq5NAwBEuzUguCAs3yusxBh3kNgyM6j6znuXQSPdT,GxdTh6udNstGmLLk9ztBb6bkrms7oLbrJp5yzUaVpump,5.6
8G86vPWez7vWamp4sUoQFxE6svf7Ysu8aVxvPRq8dDqm,HwPtbFpd3VTe3tfyosoVtPf9WPuSk5gAKkN5xp6Npump,10.0
6cCCZQAbSNhYbdX8ppsLUXCPQfFGzhLaohTFr8G9haNM,2z4WpCa6kJS6dkAqAZSD6hLzf4RYLpKefcTbKj7upump,10.2
2eJAcUj96Z372n817vzpv7BxatAs9rQpZgD1Je5WgBZL,9j3M6sv9EZcfkJfhmHs8kQLYbVzAfBKxZRbkAhYqUdS3,5.5
82THzMXetWZfgKLn2ukLWQDb7BGoL6FRYjXrrvarLt1q,GgvFJw7eGMwVruF3kTYeuwiTGBx12buZxt6gG6FTpump,10.0
DLSMhuznkNcmCXxfkzXsgb8VMTg2oKPHpMbJwXB6mPBH,EG1Y8goUGa7y4iRYRgLgwBmSHc4Lxc91qL35cdDNBiRc,7.3
Ae133Nvx5w1iZc4a7yryauzSUwNJrvBCk7eaEPiXQ1me,88YxavkzLJWXdRtqfg54gANpmn8xQGSYed65dGuc8qH3,6.7
Gq769g3T5oqLxsnrpNHSfJjXvPxh945MZVD43WA6DVwc,FtoUJpmc6gjUk1FSAmpev1nXi44D6JNnWwimgCJCRXMK,9.67
DLSMhuznkNcmCXxfkzXsgb8VMTg2oKPHpMbJwXB6mPBH,CWFa2nxUMf5d1WwKtG9FS9kjUKGwKXWSjH8hFdWspump,6.8
GrCiWKJCUi2Rioebw2U2NzZpEBa5g3UxJowou9vakpFu,9PR7nCP9DpcUotnDPVLUBUZKu5WAYkwrCUx9wDnSpump,64.38
DLSMhuznkNcmCXxfkzXsgb8VMTg2oKPHpMbJwXB6mPBH,CQc7KZe9SvkrMXbRaehCT39HBiGgQFexVLSaoYsvP3Ue,6.1
7PEDxYFWd9VXLoxddpMaG2eSitFaXvF6qrXGs2vH64AG,GqmEdRD3zGUZdYPeuDeXxCc8Cj1DBmGSYK97TCwSpump,20.0
9zJ1ckz2AUxSGD3Zug8jrLvhWt6K1EJW5kWcDHyQ2As6,CWFa2nxUMf5d1WwKtG9FS9kjUKGwKXWSjH8hFdWspump,12.3
BQvCKhBroVKvyVDUUjVJZmb3za8ZukE9YXWQ9oJLjFSC,A8C3xuqscfmyLrte3VmTqrAq8kgMASius9AFNANwpump,19.5
7PEDxYFWd9VXLoxddpMaG2eSitFaXvF6qrXGs2vH64AG,3qq54YqAKG3TcrwNHXFSpMCWoL8gmMuPceJ4FG9npump,20.0
BRwgq5NAwBEuzUguCAs3yusxBh3kNgyM6j6znuXQSPdT,GgvFJw7eGMwVruF3kTYeuwiTGBx12buZxt6gG6FTpump,5.75
DXWdetgipRrW2rewLfowSe2cDnQ41Nckt1XEgwCSMPZR,73UdJevxaNKXARgkvPHQGKuv8HCZARszuKW2LTL3pump,11.0
47Dks6jT1jrpKfhWk5wCm21eLxe5ssQJB3kNGC9QCK7f,4eKpTh1XedMmDc41sTfYmGDtALQYYHZZyawdwPMPpump,107.92
EFQcnM367Hcqp4UkTqry7W3D6yXguY1k2NgRf4gHywk6,9j3M6sv9EZcfkJfhmHs8kQLYbVzAfBKxZRbkAhYqUdS3,14.0
8ydPW2wgiKLucDnTWjHWfkgXFKi4pXckhsAeFHs7F2r5,9j3M6sv9EZcfkJfhmHs8kQLYbVzAfBKxZRbkAhYqUdS3,11.8
Fch7Yxjuf25TgSjKcY6JQcgKquP2bjRzNzJAf3J3iYcW,8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn,9.92
CNeGCcGADULjpkE68i8qvqRHDhJeFcg2YwGESkjNkMH2,EG1Y8goUGa7y4iRYRgLgwBmSHc4Lxc91qL35cdDNBiRc,69.3
G48DwSiYb5xnmafsQCzPa2JSe2qJrcJDGpudRtbPo8bL,bozdUuCb2kdipxES9PzsYHmDVrf7FBTSW3p1CFBpump,20.56
CqNv4qgwQVzZxxS2f4XYVapV5mqms83urq1r6nXwwPEw,9DZvu8yahirm6NagRa7Cm484VbUwZYKRm3xvpMrbpump,5.74
Btcnet74m4CLLZYtmQs33a8boTNVq18JeVt6RAfKDXoU,88YxavkzLJWXdRtqfg54gANpmn8xQGSYed65dGuc8qH3,8.87
ARiSSk6F82sLwAoZEp2rnWFR96Vc6SFuogv2B1eCNjRx,4j9bDg7iWNah1Qa61rrqwWZMtEdqV3fV56SzyhfNpump,32.74
A4pKYbjdZTrmNHCkrjN9EueGGyJ3Z8JB2LhovhJgqEQC,FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,16.0
J8WLjgjd97qMvmripJASw7ALzvJH3DhmPYqMN6gFHBdG,GxdTh6udNstGmLLk9ztBb6bkrms7oLbrJp5yzUaVpump,8.5
ATcKSBQGLP5szoPUxfcNxUvTtSAHofQfs8B4ybBCyk9E,AnGzGiQ6ddzdqWDuWy6vmibqDv8rsT2QKhcgDrwTpump,14.19
66y181hfgZ7cs7XwgkseFEWN3N1c4WwhMa8DMCpTFW9T,5LafQUrVco6o7KMz42eqVEJ9LW31StPyGjeeu5sKoMtA,221.8
7jqmgkYby2TbzRskydZipb2fiXc2mAHormMaU9LZyajL,73UdJevxaNKXARgkvPHQGKuv8HCZARszuKW2LTL3pump,20.0
7Sq7cj6DNf9PoE8QddQSm818praYJAVJTFbEWtpes3BZ,AxGAbdFtdbj2oNXa4dKqFvwHzgFtW9mFHWmd7vQfpump,16.54
26wa7966EAHudu2cWerhxhJJ8AdnyeMUiFw9SBTGi2Ky,7yZFFUhq9ac7DY4WobLL539pJEUbMnQ5AGQQuuEMpump,24.51
vGRFtzqfmFkUAA74X9XCZiou3qbFK9F3S66j1s7vta5,4Cnk9EPnW5ixfLZatCPJjDB1PUtcRpVVgTQukm9epump,70.0
8U8Uhk5Uc6weGNsGiDEzGvRLDYxun6gPSq59xzE258fM,88YxavkzLJWXdRtqfg54gANpmn8xQGSYed65dGuc8qH3,5.98
3ZphLiNfdWKRfYJ4fNLwvMWh4W4WFhbtfLaViVRZf6uT,FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8,41.36
DA8GDjyKKiBriArgjtWeSvHz7k6EtwXcTThN9hiTJQ8S,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,30.0
EWK6V4MDDcCC9JggydKND72UdwzYtC4rFiVLenrs9km1,7u9kr8ZCHnkeS2n46jVuyq6tUegAtaCUM52AQ1iARKP3,19.8
6oGpvJpqzPX4NfBKMCQpxnhH3QkKBwFZkhUBbGh7KRLE,BDbhJUMgQBQ1bJTKhSS9NsxZdfaiBG6Hgp8qNKpc3YSX,9.6
Bmnw5NQqid3t7133EF9fgPZ3hwawzbVH3kmAK2yNRnpn,4MPA8WbyYtKiufXDSdckEoMPdN5XK1Xw9S9LSLMjK5Y4,19.83
Fnrqk4D55rF6PpvzoSPGPrTCiBf2EFbWPvH7T2dnKU5W,FtoUJpmc6gjUk1FSAmpev1nXi44D6JNnWwimgCJCRXMK,6.88
3cgJX8YQ3utuuLd7uydqtTJRvm4v5wevLGR5phNi9zx2,9j3M6sv9EZcfkJfhmHs8kQLYbVzAfBKxZRbkAhYqUdS3,5.3
Q2vMPhN9YzKJ6Yi6a7YKmewYxd34CjjBHvZiAqybVEB,7LHPqG5M67U1gXDiVSph7jMLDdqmcRTCSysqzrTuWEQm,9.27
Aq9Z3Gf2TTa1p4c2TeHcYvwe2rokJXD2r6aaXfMsPjnz,HwPtbFpd3VTe3tfyosoVtPf9WPuSk5gAKkN5xp6Npump,62.38
2ktkqFBpicQvE8npm9vpXFTAYouZeigpN75x8H6CchRq,wmQUn7SwNJw31LUJJTeGaen3XRqC4noyLLJKBQSSZTS,20.0
2M9QaJG7W5RZVAyZLij9XJkTm418n9P6epi8CPtJ9ZSK,CWFa2nxUMf5d1WwKtG9FS9kjUKGwKXWSjH8hFdWspump,15.1
2M9QaJG7W5RZVAyZLij9XJkTm418n9P6epi8CPtJ9ZSK,FfYhzJ7j3rrs4m4i1wKy5Bz5aYW8mKEGq2rxChU3pump,16.63
9d2HTebtsaur61A1cSjqjtwnYgjrd1JLz8TPpBan9YvQ,CQc7KZe9SvkrMXbRaehCT39HBiGgQFexVLSaoYsvP3Ue,23.53
C8gJZdLGB7gA9BtFtwRPbdyPcfEYGLTCmRwC2We6QU7c,FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,10.0
DaY9teUSrTvsQGn6NP7KvjaM2ixDiCtzGg8UNAEA7LSU,CNvitvFnSM5ed6K28RUNSaAjqqz5tX1rA5HgaBN9pump,10.29
BYw927DxAbWc1MdDEURgKmmEa6XV4ZjsYXuEHNzLN1Fq,9j3M6sv9EZcfkJfhmHs8kQLYbVzAfBKxZRbkAhYqUdS3,8.3
7PypumCQ4wco2bV4UAjCwbrdCdnWwyAacjxRhX3yuz8R,5ztN73tntZbv7JC6ZzmEfXmzaUvJm6UEgNjzEfTtpump,20.0
AYPgwWsHuZxj6gWTjAwwH4cHUL8GMYdLRseX7xEYCb5m,HB8KrN7Bb3iLWUPsozp67kS4gxtbA4W5QJX4wKPvpump,21.0
7GMad5jrt9zN8DjHsoY6Lmz95DMrmfzFEbCex4fjtMmi,FtoUJpmc6gjUk1FSAmpev1nXi44D6JNnWwimgCJCRXMK,8.95
FkfNxLyzFsQFZizwPoYyR3XsqQHPgQS1KzNiKDLUcvMC,GxdTh6udNstGmLLk9ztBb6bkrms7oLbrJp5yzUaVpump,10.0
CLpDttr14kM4svu7jypK4rzsMKdJYAR8emGNPaWs7omB,6E4NgMPvK7fNYPUVc15rVCE3qM3qDrZKLii862HHpump,80.0
E729gNLV5A3aM5SNYwqAsuozAHwwbWmLYM4BWM4AwFUP,EG1Y8goUGa7y4iRYRgLgwBmSHc4Lxc91qL35cdDNBiRc,110.97
2JXs6h4DbEEx9yW6S5X3Xxa2iCpV2ZgKPbxq3QRLn1Dj,EG1Y8goUGa7y4iRYRgLgwBmSHc4Lxc91qL35cdDNBiRc,10.0
BCNfrwTSBRF9imVjNS6XPbaCmn3DgDEeyDP37rVP6xHU,FtoUJpmc6gjUk1FSAmpev1nXi44D6JNnWwimgCJCRXMK,12.33
BfcQwUZMsbMQwnfa2AeWbnShQZKiR6vxbwAJfZzJEdKi,FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8,10.0
J8WLjgjd97qMvmripJASw7ALzvJH3DhmPYqMN6gFHBdG,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,12.4
4R9aHT6AryWt17Zbi6PJHcUgDmrS2RJdtC8hF33f8kSP,HjdE4j3rHC7YMxFMHXSgEzXoNcVU6YBCfg9Q1gTJpump,6.5
8gVAx7gYpr6YYNERfrwwuj2Xxqh8CbuxfsNJQjntyghJ,CBdCxKo9QavR9hfShgpEBG3zekorAeD7W1jfq2o3pump,9.24
CgfkbSbNnvtd2mszjAnnw86dofCTJKTNjbpaZKuUDDX4,5NmDofUfjrAydmLGRyXrbiYRDZ2LhvdEG3jLWHUTpump,22.33
3vfTWmJqK34nWXwtEeB2SPJdXZu1AYc18gNYVYPgPNnn,9DZvu8yahirm6NagRa7Cm484VbUwZYKRm3xvpMrbpump,35.19
6pLoyAqAj8DQJtDbzH5tCes4vj4mhm3dQqUDvcc9qK7E,BoAQaykj3LtkM2Brevc7cQcRAzpqcsP47nJ2rkyopump,20.66
3MahMhrYhAmA6FcvoGquEcTsAavjr3uLAm2GNPkaS3Hv,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,20.0
FsnnuX8G3HtabR4ffAMtrdUsfgXHLdzMpin3RN8rArLp,74ZnBs4M4q2icYPLKry6RDFhCEKwgYNZAqq5Hxjkpump,5.06
DaY9teUSrTvsQGn6NP7KvjaM2ixDiCtzGg8UNAEA7LSU,5SVG3T9CNQsm2kEwzbRq6hASqh1oGfjqTtLXYUibpump,10.35
A4pKYbjdZTrmNHCkrjN9EueGGyJ3Z8JB2LhovhJgqEQC,CWFa2nxUMf5d1WwKtG9FS9kjUKGwKXWSjH8hFdWspump,20.0
3CMdQXGcbbSrEgMPMQ85iFV5rNRAWiaKPixYyR8rHQ5a,Cwe5k2iEy8dt7vCGY93GBrqQS4FWyac6pQjvjLcPD6qp,50.0
3BznPYH9uMQYLvTkaUK5k4iNXUFRVjCuDe4fx3gdzHJ8,8AS9yeGsAwvTs9gCDKMmB2MgX8NiSvv4uppH61yqpump,14.83
3mTsZUJ1Au6yYnvBjiSQfdKSn3csNHYmxxWn3kbAgv7B,AnGzGiQ6ddzdqWDuWy6vmibqDv8rsT2QKhcgDrwTpump,8.07
5wFp6qn3LFtEktQyCpFovRtVKcXkrx63S3Lqz8qv5x7T,9j3M6sv9EZcfkJfhmHs8kQLYbVzAfBKxZRbkAhYqUdS3,8.8
HdLsKEjza9za4ybE8Poo3uMCdmyAx4exz5wqzeq7uKc6,9j3M6sv9EZcfkJfhmHs8kQLYbVzAfBKxZRbkAhYqUdS3,5.8
BarAqaBtpbUNcrLECJnD1VnLvjJvK9Lej6S2dopGmKQE,KENJSUYLASHUMfHyy5o4Hp2FdNqZg1AsUPhfH2kYvEP,8.5
dsu3WeokvTjxu4QAs6Ysy7n2Qc6bHcf7wKAV6gPuide,FtoUJpmc6gjUk1FSAmpev1nXi44D6JNnWwimgCJCRXMK,6.01
9SgYVHb7zrEg6ZjfMaMbis1oZs8QDtmak17SqyVcUcFC,4eKpTh1XedMmDc41sTfYmGDtALQYYHZZyawdwPMPpump,16.45
91aNmkVTVTezmvsGeu1T1ZK9ZCLVDXeT6nPsX6BDdJmQ,CWFa2nxUMf5d1WwKtG9FS9kjUKGwKXWSjH8hFdWspump,41.04
Dg34Qo3KSDuPxoy6fMnzDRycbXfZ3bhf1K82JoNDfrtm,7fgkPfcSrv3WHfWegTrT1UFT4XhkNFhYeypyEiqepump,50.0
A9dzie4a9oris5r6mFFuWuvZ8xZWFCzK45Wos3VCQnB8,FLqmVrv6cp7icjobpRMQJMEyjF3kF84QmC4HXpySpump,20.0
G69Cc3D1emJfc8iWW9ooihYXnGiXx7XUkFGCpq3K2Z3Z,HwPtbFpd3VTe3tfyosoVtPf9WPuSk5gAKkN5xp6Npump,7.38
E7cH5EX49mB8Twzm6qz1tSCqtnrvDWMXb7xhJzXA5EmC,4eKpTh1XedMmDc41sTfYmGDtALQYYHZZyawdwPMPpump,6.0
22hQSTCXbgQdVVEUWBaHqZGwXuu18mnSp5jbrLvQzcxK,HeJUFDxfJSzYFUuHLxkMqCgytU31G6mjP4wKviwqpump,49.5
BgJeCJUiDKDXPtw9uXsU8w7R9784yL3a2u8SuHuPchTA,FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8,20.54
HN8uD9WJDifG1s54DL12TVXw1qzQf2iSzEmDbNXaW2Mw,ErLCQkwNXXhTC5osxsgUEHi1MukD3Wgv7FhG1gnwb6LY,5.45
BKamoBHhazC9HRdszY4iyPRdF6AybtgPznzNpdoFPRum,UrAE9vVdrWxncikcCRp7TgNqEsArFtP22iXzH7gpump,208.35
DAFYfkmEL7RmkJBG2vmXEAzDc4dvAfby6b5d8xW19Um7,6E4NgMPvK7fNYPUVc15rVCE3qM3qDrZKLii862HHpump,50.0
GzfMxWykE5kX5q8b6jqZGwz7JyfTpuEGPH4mBxc4Y4vR,HB8KrN7Bb3iLWUPsozp67kS4gxtbA4W5QJX4wKPvpump,20.0
4KBD1t1kGSENUUHnL9C5ooc66e2GHRV1ktG4LYLJXUuc,DQc6FTgu2HiB1PMUkHj8SATCtxsCeeMz5hiaqwk1pump,72.38
AzsqBbJzZ3bBVSFWf9DyovRg48ahsGCUjHRuGUXxMLkP,8NrAzg558TYtwdGYcwomsLHfdQ5dwEYckXqgfL6tpump,5.22
22hQSTCXbgQdVVEUWBaHqZGwXuu18mnSp5jbrLvQzcxK,FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8,49.5
H5bZDeY84GY6R7qUZMMdNjeBm6FHs1yxf8FTHm2ijaxh,EG1Y8goUGa7y4iRYRgLgwBmSHc4Lxc91qL35cdDNBiRc,9.9
9U8f6YDD71WX4TPNiP6pKpHq5q6dyqHTK7ZvMJGoeV6s,Dp4fXozKtwgK1cL5KQeeNbuAgFpJtY3FbAvL8JrWpump,6.15
ARnKHatt89qdzRYV86v6z73PntkRxaPuv2RHhDZ68HfV,4eKpTh1XedMmDc41sTfYmGDtALQYYHZZyawdwPMPpump,10.0
ybsacNXDmkTzD33wqd5f8qaY3N3x8j93ZSeko8BBzvQ,mDshrPRV32j79trDVEQjdRsfZ1zdzjwh6eQK9e9pump,5.06
DRQVwTYAz6U75BexNcroyoTbvkPqS68m5kouSejpjd55,82zJt2MhzxHejfUDyubm8Qvhko6BGdgUcZnVZvKrpump,20.0
6k2c1GiEJbwrXugks6EDbNzyeyUNjCG2MM54JUos6hWP,8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn,122.53
DFVnMaPzWfgL4JyiyifGxxeLuaNN9mCM3A8RQPQ1f9Dz,8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn,61.58
DRQVwTYAz6U75BexNcroyoTbvkPqS68m5kouSejpjd55,9MT9TEqxJQcSYjzBhXJzQvQa7rvjPLN7FyamYvZpump,42.0
5Qar6dwzrjKWSXaUZwKNNwv7xuBYMojNwBrZPF7nqK1o,CUkCHMWz1Zc5F9a8V1onxaxpZRFhiALHPmkRabgmEDtf,9.28
F9mZq28xqanF7cMU1UuEr8eoUwM7iyD2NByNftqzUCue,4Cnk9EPnW5ixfLZatCPJjDB1PUtcRpVVgTQukm9epump,15.7
G9wDkXnC4H7buvRVbmkV9aawXJAHsvbm3Hztey9DYkXk,GxdTh6udNstGmLLk9ztBb6bkrms7oLbrJp5yzUaVpump,20.0
6wzZk7jpHJFp94e7AnKxx4FpoKhK3Ucs9EGSkkPJVw7z,EG1Y8goUGa7y4iRYRgLgwBmSHc4Lxc91qL35cdDNBiRc,69.3
5tT9SBgeVDkgHfwrK4QMfjtSFGatbnDJqgJJiuGvwbZ8,HB8KrN7Bb3iLWUPsozp67kS4gxtbA4W5QJX4wKPvpump,187.0
C8u9wTYpsJRfzbHJHQ9Yb8xAmfo4yc25KYjRGSf8KNuK,568KUtdttP2zAFLeAQYj9ykZPp3XS851m1hkJcHNpump,10.0
6B1aNKMRn858GMbWqjzif9aorX1wNrsy8Ec7qRR3Z1Bf,7ZqzGzTNg5tjK1CHTBdGFHyKjBtXdfvAobuGgdt4pump,8.23
BgJeCJUiDKDXPtw9uXsU8w7R9784yL3a2u8SuHuPchTA,EG1Y8goUGa7y4iRYRgLgwBmSHc4Lxc91qL35cdDNBiRc,20.36
5tT9SBgeVDkgHfwrK4QMfjtSFGatbnDJqgJJiuGvwbZ8,CWFa2nxUMf5d1WwKtG9FS9kjUKGwKXWSjH8hFdWspump,181.07
D8fHTL3ZDfpXuRdXJz8sBBiSF4RhU6t4fdpUA5gCcee,7wM4MnbsPsG95A3WhZgbrPWvMtydKmJjqKr2ZVJVpump,50.0
91aNmkVTVTezmvsGeu1T1ZK9ZCLVDXeT6nPsX6BDdJmQ,HB8KrN7Bb3iLWUPsozp67kS4gxtbA4W5QJX4wKPvpump,20.51
3NkXtnwdLefsydgtAL3V6NGmXHDs9jk7dhwoUXjhm38C,BDbhJUMgQBQ1bJTKhSS9NsxZdfaiBG6Hgp8qNKpc3YSX,12.0
